2026-07-06 07:43:27,377 DEBUG - Starting WinSW in console mode
2026-07-06 07:43:27,425 INFO  - Installing service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-06 07:43:27,457 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' was installed successfully.
2026-07-06 07:43:33,672 DEBUG - Starting WinSW in console mode
2026-07-06 07:43:33,728 INFO  - Starting service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-06 07:43:34,277 DEBUG - Starting WinSW in service mode
2026-07-06 07:43:34,322 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' started successfully.
2026-07-06 07:43:34,512 INFO  - Starting D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe -m streamlit run app.py --server.port 8501 --server.address 127.0.0.1 --server.headless true --server.enableCORS false --server.enableXsrfProtection false --server.enableWebsocketCompression false
2026-07-06 07:43:34,554 ERROR - Failed to start service.
System.ComponentModel.Win32Exception (2): An error occurred trying to start process 'D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe' with working directory 'D:\Vu\IT\2026\The-thuc-van-ban'. The system cannot find the file specified.
   at System.Diagnostics.Process.StartWithCreateProcess(ProcessStartInfo )
   at System.Diagnostics.Process.StartCore(ProcessStartInfo )
   at System.Diagnostics.Process.Start()
   at WinSW.Util.ProcessHelper.StartProcessAndCallbackForExit(Process processToStart, String executable, String arguments, Dictionary`2 envVars, String workingDirectory, Nullable`1 priority, ProcessCompletionCallback callback, LogHandler logHandler, Boolean hideWindow)
   at WinSW.WrapperService.StartProcess(Process processToStart, String arguments, String executable, LogHandler logHandler)
   at WinSW.WrapperService.DoStart()
   at WinSW.WrapperService.OnStart(String[] args)
2026-07-06 07:43:58,028 DEBUG - Starting WinSW in service mode
2026-07-06 07:43:58,257 INFO  - Starting D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe -m streamlit run app.py --server.port 8501 --server.address 127.0.0.1 --server.headless true --server.enableCORS false --server.enableXsrfProtection false --server.enableWebsocketCompression false
2026-07-06 07:43:58,297 ERROR - Failed to start service.
System.ComponentModel.Win32Exception (2): An error occurred trying to start process 'D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe' with working directory 'D:\Vu\IT\2026\The-thuc-van-ban'. The system cannot find the file specified.
   at System.Diagnostics.Process.StartWithCreateProcess(ProcessStartInfo )
   at System.Diagnostics.Process.StartCore(ProcessStartInfo )
   at System.Diagnostics.Process.Start()
   at WinSW.Util.ProcessHelper.StartProcessAndCallbackForExit(Process processToStart, String executable, String arguments, Dictionary`2 envVars, String workingDirectory, Nullable`1 priority, ProcessCompletionCallback callback, LogHandler logHandler, Boolean hideWindow)
   at WinSW.WrapperService.StartProcess(Process processToStart, String arguments, String executable, LogHandler logHandler)
   at WinSW.WrapperService.DoStart()
   at WinSW.WrapperService.OnStart(String[] args)
2026-07-06 07:44:19,749 DEBUG - Starting WinSW in service mode
